vid,route,ts,lat,lon,speed
11-8689 1,95,2023-10-30 11:42:16,13.992917,100.6145,49
11-8689 1,95,2023-10-30 11:42:16,13.992917,100.6145,49
11-8689 1,95,2023-10-30 11:43:01,13.995555,100.615777,39
11-8689 1,95,2023-10-30 11:43:01,13.995555,100.615777,39
11-8689 1,95,2023-10-30 11:43:46,13.992722,100.615083,48
11-8689 1,95,2023-10-30 11:44:01,13.99136,100.615277,27
11-8689 1,95,2023-10-30 11:44:46,13.988722,100.615777,52
11-8689 1,95,2023-10-30 11:44:46,13.988722,100.615777,52
11-8689 1,95,2023-10-30 11:45:31,13.986027,100.61625,41
11-8689 1,95,2023-10-30 11:45:31,13.986027,100.61625,41
11-8689 1,95,2023-10-30 11:46:16,13.98061,100.617193,56
11-8689 1,95,2023-10-30 11:47:16,13.973805,100.618305,41
11-8689 1,95,2023-10-30 11:47:16,13.973805,100.618305,41
11-8689 1,95,2023-10-30 11:48:01,13.969167,100.619138,34
11-8689 1,95,2023-10-30 11:48:01,13.969167,100.619138,34
11-8689 1,95,2023-10-30 11:49:01,13.963305,100.62025,9
11-8689 1,95,2023-10-30 11:49:31,13.960972,100.62061,41
11-8689 1,95,2023-10-30 11:50:01,13.959888,100.620805,30
11-8689 1,95,2023-10-30 11:50:16,13.95861,100.621,42
11-8689 1,95,2023-10-30 11:50:16,13.95861,100.621,42
11-8689 1,95,2023-10-30 11:51:01,13.953193,100.620333,53
11-8689 1,95,2023-10-30 11:51:01,13.953193,100.620333,53
11-8689 1,95,2023-10-30 11:51:46,13.947222,100.617,43
11-8689 1,95,2023-10-30 11:51:46,13.947222,100.617,43
11-8689 1,95,2023-10-30 11:52:46,13.942417,100.614305,46
11-8689 1,95,2023-10-30 11:52:46,13.942417,100.614305,46
11-8689 1,95,2023-10-30 11:53:31,13.938388,100.612055,36
11-8689 1,95,2023-10-30 11:53:46,13.937055,100.61125,44
11-8689 1,95,2023-10-30 11:54:16,13.934277,100.609638,38
11-8689 1,95,2023-10-30 11:54:46,13.931167,100.607917,56
11-8689 1,95,2023-10-30 11:55:01,13.92936,100.606917,61
11-8689 1,95,2023-10-30 11:55:46,13.92361,100.603722,49
11-8689 1,95,2023-10-30 11:55:46,13.92361,100.603722,49
11-8689 1,95,2023-10-30 11:56:46,13.919472,100.601388,61
11-8689 1,95,2023-10-30 11:56:46,13.919472,100.601388,61
11-8689 1,95,2023-10-30 11:57:31,13.91475,100.598722,13
11-8689 1,95,2023-10-30 11:57:31,13.91475,100.598722,13
11-8689 1,95,2023-10-30 11:58:16,13.91275,100.59761,51
11-8689 1,95,2023-10-30 11:58:16,13.91275,100.59761,51
11-8689 1,95,2023-10-30 11:59:01,13.906193,100.593972,54
11-8689 1,95,2023-10-30 11:59:01,13.906193,100.593972,54
11-8689 1,95,2023-10-30 12:00:01,13.897527,100.589417,54
11-8689 1,95,2023-10-30 12:00:01,13.897527,100.589417,54
11-8689 1,95,2023-10-30 12:00:46,13.892667,100.586638,58
11-8689 1,95,2023-10-30 12:00:46,13.892667,100.586638,58
11-8689 1,95,2023-10-30 12:01:31,13.888277,100.58425,34
11-8689 1,95,2023-10-30 12:01:46,13.887138,100.58361,25
11-8689 1,95,2023-10-30 12:02:16,13.884777,100.582305,39
11-8689 1,95,2023-10-30 12:02:16,13.884777,100.582305,39
11-8689 1,95,2023-10-30 12:03:16,13.881167,100.587193,41
11-8689 1,95,2023-10-30 12:03:16,13.881167,100.587193,41
11-8689 1,95,2023-10-30 12:04:01,13.879167,100.590805,22
11-8689 1,95,2023-10-30 12:04:01,13.879167,100.590805,22
11-8689 1,95,2023-10-30 12:04:46,13.876943,100.594805,17
11-8689 1,95,2023-10-30 12:04:46,13.876943,100.594805,17
11-8689 1,95,2023-10-30 12:05:46,13.876193,100.59661,24
11-8689 1,95,2023-10-30 12:05:46,13.876193,100.59661,24
11-8689 1,95,2023-10-30 12:06:31,13.875388,100.597527,0
11-8689 1,95,2023-10-30 12:06:46,13.87525,100.597443,5
11-8689 1,95,2023-10-30 12:07:16,13.874917,100.597333,3
11-8689 1,95,2023-10-30 12:07:16,13.874917,100.597333,3
11-8689 1,95,2023-10-30 12:08:16,13.87386,100.597583,6
11-8689 1,95,2023-10-30 12:08:16,13.87386,100.597583,6
11-8689 1,95,2023-10-30 12:09:01,13.873417,100.59811,11
11-8689 1,95,2023-10-30 12:09:01,13.873417,100.59811,11
11-8689 1,95,2023-10-30 12:09:46,13.87211,100.60075,29
11-8689 1,95,2023-10-30 12:09:46,13.87211,100.60075,29
11-8689 1,95,2023-10-30 12:10:46,13.867805,100.608638,62
11-8689 1,95,2023-10-30 12:10:46,13.867805,100.608638,62
11-8689 1,95,2023-10-30 12:11:31,13.86511,100.613638,41
11-8689 1,95,2023-10-30 12:11:31,13.86511,100.613638,41
11-8689 1,95,2023-10-30 12:12:31,13.862777,100.617943,41
11-8689 1,95,2023-10-30 12:12:31,13.862777,100.617943,41
11-8689 1,95,2023-10-30 12:13:16,13.85961,100.623777,61
11-8689 1,95,2023-10-30 12:13:16,13.85961,100.623777,61
11-8689 1,95,2023-10-30 12:14:16,13.85636,100.62986,45
11-8689 1,95,2023-10-30 12:14:16,13.85636,100.62986,45
11-8689 1,95,2023-10-30 12:15:01,13.854027,100.634167,25
11-8689 1,95,2023-10-30 12:15:01,13.854027,100.634167,25
11-8689 1,95,2023-10-30 12:16:01,13.851443,100.639,36
11-8689 1,95,2023-10-30 12:16:01,13.851443,100.639,36
11-8689 1,95,2023-10-30 12:16:46,13.848443,100.6445,53
11-8689 1,95,2023-10-30 12:16:46,13.848443,100.6445,53
11-8689 1,95,2023-10-30 12:17:31,13.846167,100.64861,48
11-8689 1,95,2023-10-30 12:17:31,13.846167,100.64861,48
11-8689 1,95,2023-10-30 12:18:16,13.843722,100.653222,13
11-8689 1,95,2023-10-30 12:18:16,13.843722,100.653222,13
11-8689 1,95,2023-10-30 12:18:46,13.842583,100.655305,54
11-8689 1,95,2023-10-30 12:18:46,13.842583,100.655305,54
11-8689 1,95,2023-10-30 12:20:01,13.83986,100.660333,0
11-8689 1,95,2023-10-30 12:20:01,13.83986,100.660333,0
11-8689 1,95,2023-10-30 12:20:31,13.83986,100.660333,0
11-8689 1,95,2023-10-30 12:21:01,13.83986,100.66036,0
11-8689 1,95,2023-10-30 12:21:31,13.83961,100.66086,2
11-8689 1,95,2023-10-30 12:21:31,13.83961,100.66086,2
11-8689 1,95,2023-10-30 12:22:31,13.838583,100.662583,27
11-8689 1,95,2023-10-30 12:22:31,13.838583,100.662583,27
11-8689 1,95,2023-10-30 12:23:01,13.836693,100.661777,30
11-8689 1,95,2023-10-30 12:23:01,13.836693,100.661777,30
11-8689 1,95,2023-10-30 12:24:01,13.833083,100.660167,37
11-8689 1,95,2023-10-30 12:24:01,13.833083,100.660167,37
11-8689 1,95,2023-10-30 12:25:01,13.828388,100.658167,46
11-8689 1,95,2023-10-30 12:25:31,13.826917,100.657555,31
11-8689 1,95,2023-10-30 12:26:01,13.825167,100.656777,41
11-8689 1,95,2023-10-30 12:26:16,13.823693,100.656138,38
11-8689 1,95,2023-10-30 12:26:16,13.823693,100.656138,38
11-8689 1,95,2023-10-30 12:27:01,13.821583,100.65525,21
11-8689 1,95,2023-10-30 12:27:01,13.821583,100.65525,21
11-8689 1,95,2023-10-30 12:27:46,13.818888,100.654083,28
11-8689 1,95,2023-10-30 12:28:31,13.813555,100.651777,44
11-8689 1,95,2023-10-30 12:29:16,13.810333,100.650417,0
11-8689 1,95,2023-10-30 12:29:46,13.810333,100.650388,0
11-8689 1,95,2023-10-30 12:30:01,13.810333,100.650388,0
11-8689 1,95,2023-10-30 12:30:01,13.810333,100.650388,0
11-8689 1,95,2023-10-30 12:30:46,13.80825,100.649527,8
11-8689 1,95,2023-10-30 12:30:46,13.80825,100.649527,8
11-8689 1,95,2023-10-30 12:31:46,13.802917,100.647833,29
11-8689 1,95,2023-10-30 12:31:46,13.802917,100.647833,29
11-8689 1,95,2023-10-30 12:32:31,13.79861,100.649777,52
11-8689 1,95,2023-10-30 12:32:46,13.796777,100.65061,48
11-8689 1,95,2023-10-30 12:33:16,13.79525,100.651333,36
11-8689 1,95,2023-10-30 12:34:01,13.792083,100.65275,42
11-8689 1,95,2023-10-30 12:34:01,13.792083,100.65275,42
11-8689 1,95,2023-10-30 12:34:46,13.787083,100.64961,54
11-8689 1,95,2023-10-30 12:34:46,13.787083,100.64961,54
11-8689 1,95,2023-10-30 12:35:31,13.783083,100.646972,16
11-8689 1,95,2023-10-30 12:35:31,13.783083,100.646972,16
11-8689 1,95,2023-10-30 12:36:31,13.780667,100.645277,23
11-8689 1,95,2023-10-30 12:36:31,13.780667,100.645277,23
11-8689 1,95,2023-10-30 12:37:01,13.78011,100.643193,40
11-8689 1,95,2023-10-30 12:37:31,13.778722,100.640888,27
11-8689 1,95,2023-10-30 12:37:31,13.778722,100.640888,27
11-8689 1,95,2023-10-30 12:38:31,13.771417,100.641667,36
11-8689 1,95,2023-10-30 12:38:31,13.771417,100.641667,36
11-8689 1,95,2023-10-30 12:39:16,13.76861,100.641943,15
11-8689 1,95,2023-10-30 12:39:16,13.76861,100.641943,15
11-8689 1,95,2023-10-30 12:40:01,13.768277,100.641972,1
11-8689 1,95,2023-10-30 12:40:46,13.768027,100.642,0
11-8689 1,95,2023-10-30 12:40:46,13.768027,100.642,0
11-8689 1,95,2023-10-30 12:41:31,13.768027,100.642,0
11-8689 1,95,2023-10-30 12:41:31,13.768027,100.642,0
11-8689 1,95,2023-10-30 12:42:16,13.767972,100.642,3
11-8689 1,95,2023-10-30 12:42:16,13.767972,100.642,3
11-8689 1,95,2023-10-30 12:43:01,13.76786,100.642055,4
11-8689 1,95,2023-10-30 12:43:01,13.76786,100.642055,4
11-8689 1,95,2023-10-30 12:44:01,13.767333,100.642943,6
11-8689 1,95,2023-10-30 12:44:16,13.76725,100.643055,0
11-8689 1,95,2023-10-30 12:44:46,13.767277,100.643055,0
11-8689 1,95,2023-10-30 12:45:16,13.767167,100.64325,1
11-8689 1,95,2023-10-30 12:45:31,13.76711,100.64336,0
11-8689 1,95,2023-10-30 12:45:31,13.76711,100.64336,0
11-8689 1,95,2023-10-30 12:46:16,13.766555,100.644443,0
11-8689 1,95,2023-10-30 12:46:16,13.766555,100.644443,0
11-8689 1,95,2023-10-30 12:47:01,13.766527,100.644527,0
11-8689 1,95,2023-10-30 12:47:01,13.766527,100.644527,0
11-8689 1,95,2023-10-30 12:48:01,13.766277,100.644972,12
11-8689 1,95,2023-10-30 12:48:01,13.766277,100.644972,12
11-8689 1,95,2023-10-30 12:48:46,13.766277,100.646777,5
11-8689 1,95,2023-10-30 12:49:31,13.766305,100.647277,14
11-8689 1,95,2023-10-30 12:49:31,13.766305,100.647277,14
11-8689 1,95,2023-10-30 12:50:16,13.769305,100.64736,49
11-8689 1,95,2023-10-30 12:50:16,13.769305,100.64736,49
11-8689 1,95,2023-10-30 12:50:46,13.771888,100.64711,22
11-8689 1,95,2023-10-30 12:50:46,13.771888,100.64711,22
11-8689 1,95,2023-10-30 12:51:46,13.779667,100.644443,57
11-8689 1,95,2023-10-30 12:52:16,13.783138,100.646833,36
11-8689 1,95,2023-10-30 12:52:16,13.783138,100.646833,36
11-8689 1,95,2023-10-30 12:53:16,13.783722,100.647222,0
11-8689 1,95,2023-10-30 12:53:16,13.783722,100.647222,0
11-8689 1,95,2023-10-30 12:54:01,13.783722,100.647222,0
11-8689 1,95,2023-10-30 12:54:01,13.783722,100.647222,0
11-8689 1,95,2023-10-30 12:54:46,13.786222,100.648972,33
11-8689 1,95,2023-10-30 12:54:46,13.786222,100.648972,33
11-8689 1,95,2023-10-30 12:55:31,13.789972,100.651472,16
11-8689 1,95,2023-10-30 12:55:31,13.789972,100.651472,16
11-8689 1,95,2023-10-30 12:56:16,13.793638,100.651888,46
11-8689 1,95,2023-10-30 12:57:01,13.798055,100.649888,37
11-8689 1,95,2023-10-30 12:57:01,13.798055,100.649888,37
11-8689 1,95,2023-10-30 12:57:46,13.801083,100.648472,12
11-8689 1,95,2023-10-30 12:57:46,13.801083,100.648472,12
11-8689 1,95,2023-10-30 12:58:31,13.801917,100.64811,29
11-8689 1,95,2023-10-30 12:58:31,13.801917,100.64811,29
11-8689 1,95,2023-10-30 12:59:16,13.803972,100.647333,17
11-8689 1,95,2023-10-30 12:59:16,13.803972,100.647333,17
11-8689 1,95,2023-10-30 13:00:01,13.805917,100.648193,17
11-8689 1,95,2023-10-30 13:00:46,13.809667,100.649972,30
11-8689 1,95,2023-10-30 13:00:46,13.809667,100.649972,30
11-8689 1,95,2023-10-30 13:01:31,13.811693,100.64811,30
11-8689 1,95,2023-10-30 13:01:31,13.811693,100.64811,30
11-8689 1,95,2023-10-30 13:02:16,13.811693,100.65086,50
11-8689 1,95,2023-10-30 13:03:01,13.81761,100.653388,40
11-8689 1,95,2023-10-30 13:03:01,13.81761,100.653388,40
11-8689 1,95,2023-10-30 13:04:01,13.822777,100.655583,52
11-8689 1,95,2023-10-30 13:04:01,13.822777,100.655583,52
11-8689 1,95,2023-10-30 13:04:16,13.824222,100.656222,40
11-8689 1,95,2023-10-30 13:04:46,13.826193,100.657055,20
11-8689 1,95,2023-10-30 13:05:01,13.827527,100.65761,45
11-8689 1,95,2023-10-30 13:05:46,13.83275,100.659888,61
11-8689 1,95,2023-10-30 13:06:31,13.838167,100.662193,31
11-8689 1,95,2023-10-30 13:06:31,13.838167,100.662193,31
11-8689 1,95,2023-10-30 13:07:16,13.839138,100.661222,24
11-8689 1,95,2023-10-30 13:07:16,13.839138,100.661222,24
11-8689 1,95,2023-10-30 13:08:01,13.840777,100.658027,0
11-8689 1,95,2023-10-30 13:08:01,13.840777,100.658027,0
11-8689 1,95,2023-10-30 13:08:46,13.842833,100.65425,48
11-8689 1,95,2023-10-30 13:08:46,13.842833,100.65425,48
11-8689 1,95,2023-10-30 13:09:31,13.844417,100.651388,41
11-8689 1,95,2023-10-30 13:09:31,13.844417,100.651388,41
11-8689 1,95,2023-10-30 13:10:31,13.847693,100.645388,56
11-8689 1,95,2023-10-30 13:10:31,13.847693,100.645388,56
11-8689 1,95,2023-10-30 13:11:16,13.850917,100.639417,41
11-8689 1,95,2023-10-30 13:11:16,13.850917,100.639417,41
11-8689 1,95,2023-10-30 13:11:46,13.852083,100.637277,38
11-8689 1,95,2023-10-30 13:12:16,13.853472,100.634667,30
11-8689 1,95,2023-10-30 13:12:31,13.853943,100.633805,29
11-8689 1,95,2023-10-30 13:12:31,13.853943,100.633805,29
11-8689 1,95,2023-10-30 13:13:16,13.85575,100.630388,54
11-8689 1,95,2023-10-30 13:13:16,13.85575,100.630388,54
11-8689 1,95,2023-10-30 13:14:16,13.858417,100.625472,50
11-8689 1,95,2023-10-30 13:14:16,13.858417,100.625472,50
11-8689 1,95,2023-10-30 13:15:16,13.861193,100.62036,43
11-8689 1,95,2023-10-30 13:15:46,13.862138,100.61861,14
11-8689 1,95,2023-10-30 13:16:31,13.8635,100.616055,1
11-8689 1,95,2023-10-30 13:16:31,13.8635,100.616055,1
11-8689 1,95,2023-10-30 13:17:16,13.86425,100.614667,23
11-8689 1,95,2023-10-30 13:17:16,13.86425,100.614667,23
11-8689 1,95,2023-10-30 13:18:16,13.867167,100.609222,47
11-8689 1,95,2023-10-30 13:18:16,13.867167,100.609222,47
11-8689 1,95,2023-10-30 13:19:01,13.870167,100.603722,50
11-8689 1,95,2023-10-30 13:19:01,13.870167,100.603722,50
11-8689 1,95,2023-10-30 13:19:46,13.872222,100.599777,34
11-8689 1,95,2023-10-30 13:19:46,13.872222,100.599777,34
11-8689 1,95,2023-10-30 13:20:31,13.87411,100.59725,32
11-8689 1,95,2023-10-30 13:20:31,13.87411,100.59725,32
11-8689 1,95,2023-10-30 13:21:16,13.875222,100.59611,26
11-8689 1,95,2023-10-30 13:21:16,13.875222,100.59611,26
11-8689 1,95,2023-10-30 13:22:16,13.877527,100.593277,13
11-8689 1,95,2023-10-30 13:22:16,13.877527,100.593277,13
11-8689 1,95,2023-10-30 13:22:16,13.877527,100.593277,13
11-8689 1,95,2023-10-30 13:23:01,13.879167,100.590333,31
11-8689 1,95,2023-10-30 13:23:16,13.879583,100.589527,0
11-8689 1,95,2023-10-30 13:23:16,13.879583,100.589527,0
11-8689 1,95,2023-10-30 13:24:31,13.882222,100.584972,31
11-8689 1,95,2023-10-30 13:24:31,13.882222,100.584972,31
11-8689 1,95,2023-10-30 13:25:01,13.883833,100.582167,25
11-8689 1,95,2023-10-30 13:25:31,13.882443,100.580917,53
11-8689 1,95,2023-10-30 13:26:01,13.878693,100.578805,53
11-8689 1,95,2023-10-30 13:26:01,13.878693,100.578805,53
11-8689 1,95,2023-10-30 13:27:01,13.870972,100.574472,60
11-8689 1,95,2023-10-30 13:27:01,13.870972,100.574472,60
11-8689 1,95,2023-10-30 13:27:46,13.87111,100.574083,64
11-8689 1,95,2023-10-30 13:27:46,13.87111,100.574083,64
11-8689 1,95,2023-10-30 13:28:46,13.87925,100.57861,71
11-8689 1,95,2023-10-30 13:28:46,13.87925,100.57861,71
11-8689 1,95,2023-10-30 13:29:31,13.885388,100.582027,40
11-8689 1,95,2023-10-30 13:29:31,13.885388,100.582027,40
11-8689 1,95,2023-10-30 13:30:31,13.892222,100.585805,62
11-8689 1,95,2023-10-30 13:30:31,13.892222,100.585805,62
11-8689 1,95,2023-10-30 13:31:16,13.898917,100.589583,69
11-8689 1,95,2023-10-30 13:31:16,13.898917,100.589583,69
11-8689 1,95,2023-10-30 13:32:01,13.905833,100.593388,59
11-8689 1,95,2023-10-30 13:32:01,13.905833,100.593388,59
11-8689 1,95,2023-10-30 13:33:01,13.912888,100.597333,57
11-8689 1,95,2023-10-30 13:33:01,13.912888,100.597333,57
11-8689 1,95,2023-10-30 13:33:01,13.912888,100.597333,57
11-8689 1,95,2023-10-30 13:34:01,13.919667,100.601138,70
11-8689 1,95,2023-10-30 13:34:01,13.919667,100.601138,70
11-8689 1,95,2023-10-30 13:34:01,13.919667,100.601138,70
11-8689 1,95,2023-10-30 13:35:16,13.926277,100.604917,62
11-8689 1,95,2023-10-30 13:35:16,13.926277,100.604917,62
11-8689 1,95,2023-10-30 13:36:16,13.934472,100.60961,67
11-8689 1,95,2023-10-30 13:36:16,13.934472,100.60961,67
11-8689 1,95,2023-10-30 13:36:46,13.939167,100.612193,57
11-8689 1,95,2023-10-30 13:37:46,13.94361,100.614472,40
11-8689 1,95,2023-10-30 13:37:46,13.94361,100.614472,40
11-8689 1,95,2023-10-30 13:38:31,13.945917,100.615833,31
11-8689 1,95,2023-10-30 13:38:31,13.945917,100.615833,31
11-8689 1,95,2023-10-30 13:39:31,13.951417,100.618917,46
11-8689 1,95,2023-10-30 13:39:31,13.951417,100.618917,46
11-8689 1,95,2023-10-30 13:40:31,13.957222,100.620583,40
11-8689 1,95,2023-10-30 13:41:16,13.959917,100.62036,24
11-8689 1,95,2023-10-30 13:41:46,13.961777,100.620055,29
11-8689 1,95,2023-10-30 13:42:01,13.963083,100.619833,36
11-8689 1,95,2023-10-30 13:42:01,13.963083,100.619833,36
11-8689 1,95,2023-10-30 13:42:46,13.967943,100.618943,26
11-8689 1,95,2023-10-30 13:43:46,13.972417,100.61811,38
11-8689 1,95,2023-10-30 13:43:46,13.972417,100.61811,38
11-8689 1,95,2023-10-30 13:44:46,13.98,100.616805,64
11-8689 1,95,2023-10-30 13:44:46,13.98,100.616805,64
11-8689 1,95,2023-10-30 13:45:16,13.985193,100.615888,66
11-8689 1,95,2023-10-30 13:45:46,13.987972,100.61525,33
11-8689 1,95,2023-10-30 13:46:16,13.98775,100.613083,11
11-8689 1,95,2023-10-30 13:46:46,13.98736,100.610667,30
11-8689 1,95,2023-10-30 13:47:01,13.987083,100.608943,49
11-8689 1,95,2023-10-30 13:47:01,13.987083,100.608943,49
11-8689 1,95,2023-10-30 13:47:46,13.986555,100.605805,35
11-8689 1,95,2023-10-30 13:48:46,13.985222,100.604,6
11-8689 1,95,2023-10-30 13:48:46,13.985222,100.604,6
11-8689 1,95,2023-10-30 13:49:31,13.98511,100.60411,0
11-8689 1,95,2023-10-30 13:49:31,13.98511,100.60411,0
11-8689 1,95,2023-10-30 13:49:31,13.98511,100.60411,0
11-8689 1,95,2023-10-30 13:49:31,13.98511,100.60411,0
11-8689 1,95,2023-10-30 13:49:31,13.98511,100.60411,0
11-9005 1,95,2023-10-30 06:29:57,13.985138,100.604138,0
11-9005 1,95,2023-10-30 06:29:57,13.985138,100.604138,0
11-9005 1,95,2023-10-30 06:30:42,13.985138,100.604138,1
11-9005 1,95,2023-10-30 06:30:42,13.985138,100.604138,1
11-9005 1,95,2023-10-30 06:31:27,13.985,100.604777,1
11-9005 1,95,2023-10-30 06:31:27,13.985,100.604777,1
11-9005 1,95,2023-10-30 06:32:12,13.98486,100.604583,0
11-9005 1,95,2023-10-30 06:32:12,13.98486,100.604583,0
11-9005 1,95,2023-10-30 06:32:57,13.984667,100.604027,0
11-9005 1,95,2023-10-30 06:32:57,13.984667,100.604027,0
11-9005 1,95,2023-10-30 06:33:57,13.984722,100.60411,0
11-9005 1,95,2023-10-30 06:33:57,13.984722,100.60411,0
11-9005 1,95,2023-10-30 06:34:57,13.98475,100.60411,0
11-9005 1,95,2023-10-30 06:34:57,13.98475,100.60411,0
11-9005 1,95,2023-10-30 06:35:27,13.98475,100.60411,0
11-9005 1,95,2023-10-30 06:35:27,13.98475,100.60411,0
11-9005 1,95,2023-10-30 06:36:27,13.984777,100.60411,0
11-9005 1,95,2023-10-30 06:36:27,13.984777,100.60411,0
11-9005 1,95,2023-10-30 06:37:12,13.98475,100.604083,2
11-9005 1,95,2023-10-30 06:37:12,13.98475,100.604083,2
11-9005 1,95,2023-10-30 06:37:57,13.984805,100.603943,6
11-9005 1,95,2023-10-30 06:37:57,13.984805,100.603943,6
11-9005 1,95,2023-10-30 06:38:57,13.986138,100.603388,14
11-9005 1,95,2023-10-30 06:38:57,13.986138,100.603388,14
11-9005 1,95,2023-10-30 06:39:42,13.986777,100.604777,36
11-9005 1,95,2023-10-30 06:39:42,13.986777,100.604777,36
11-9005 1,95,2023-10-30 06:40:42,13.987305,100.608222,0
11-9005 1,95,2023-10-30 06:40:57,13.987305,100.608305,9
11-9005 1,95,2023-10-30 06:41:42,13.987555,100.609777,4
11-9005 1,95,2023-10-30 06:41:42,13.987555,100.609777,4
11-9005 1,95,2023-10-30 06:42:27,13.988138,100.613083,38
11-9005 1,95,2023-10-30 06:42:27,13.988138,100.613083,38
11-9005 1,95,2023-10-30 06:43:12,13.9895,100.614055,8
11-9005 1,95,2023-10-30 06:43:12,13.9895,100.614055,8
11-9005 1,95,2023-10-30 06:44:12,13.993138,100.614472,43
11-9005 1,95,2023-10-30 06:44:12,13.993138,100.614472,43
11-9005 1,95,2023-10-30 06:44:57,13.995222,100.614638,37
11-9005 1,95,2023-10-30 06:44:57,13.995222,100.614638,37
11-9005 1,95,2023-10-30 06:45:42,13.99511,100.614972,24
11-9005 1,95,2023-10-30 06:45:42,13.99511,100.614972,24
11-9005 1,95,2023-10-30 06:46:27,13.990917,100.615333,4
11-9005 1,95,2023-10-30 06:46:27,13.990917,100.615333,4
11-9005 1,95,2023-10-30 06:47:27,13.987972,100.615833,23
11-9005 1,95,2023-10-30 06:47:27,13.987972,100.615833,23
11-9005 1,95,2023-10-30 06:48:12,13.98711,100.616055,7
11-9005 1,95,2023-10-30 06:48:42,13.9855,100.61625,35
11-9005 1,95,2023-10-30 06:49:12,13.982083,100.616833,65
11-9005 1,95,2023-10-30 06:49:27,13.979527,100.617305,65
11-9005 1,95,2023-10-30 06:49:27,13.979527,100.617305,65
11-9005 1,95,2023-10-30 06:50:12,13.974972,100.618138,2
11-9005 1,95,2023-10-30 06:50:12,13.974972,100.618138,2
11-9005 1,95,2023-10-30 06:51:12,13.97111,100.618805,45
11-9005 1,95,2023-10-30 06:51:12,13.97111,100.618805,45
11-9005 1,95,2023-10-30 06:52:12,13.966638,100.619638,40
11-9005 1,95,2023-10-30 06:52:12,13.966638,100.619638,40
11-9005 1,95,2023-10-30 06:52:42,13.965443,100.61986,18
11-9005 1,95,2023-10-30 06:53:12,13.963443,100.620222,26
11-9005 1,95,2023-10-30 06:53:42,13.961167,100.62061,34
11-9005 1,95,2023-10-30 06:53:42,13.961167,100.62061,34
11-9005 1,95,2023-10-30 06:54:27,13.960193,100.620805,10
11-9005 1,95,2023-10-30 06:54:27,13.960193,100.620805,10
11-9005 1,95,2023-10-30 06:55:12,13.956972,100.621167,50
11-9005 1,95,2023-10-30 06:55:12,13.956972,100.621167,50
11-9005 1,95,2023-10-30 06:56:12,13.95236,100.619917,1
11-9005 1,95,2023-10-30 06:56:42,13.950555,100.618917,41
11-9005 1,95,2023-10-30 06:57:12,13.94825,100.617583,32
11-9005 1,95,2023-10-30 06:57:12,13.94825,100.617583,32
11-9005 1,95,2023-10-30 06:57:27,13.947443,100.61711,8
11-9005 1,95,2023-10-30 06:58:12,13.94686,100.616777,2
11-9005 1,95,2023-10-30 06:58:27,13.9465,100.616583,13
11-9005 1,95,2023-10-30 06:59:12,13.94575,100.616167,9
11-9005 1,95,2023-10-30 06:59:12,13.94575,100.616167,9
11-9005 1,95,2023-10-30 06:59:57,13.945193,100.615888,8
11-9005 1,95,2023-10-30 07:00:12,13.944888,100.615693,12
11-9005 1,95,2023-10-30 07:00:42,13.94425,100.615333,7
11-9005 1,95,2023-10-30 07:01:12,13.943333,100.614833,9
11-9005 1,95,2023-10-30 07:01:42,13.942638,100.614417,8
11-9005 1,95,2023-10-30 07:02:12,13.941667,100.613917,22
11-9005 1,95,2023-10-30 07:02:27,13.940888,100.613472,20
11-9005 1,95,2023-10-30 07:02:27,13.940888,100.613472,20
11-9005 1,95,2023-10-30 07:03:12,13.939388,100.612667,3
11-9005 1,95,2023-10-30 07:03:27,13.938888,100.612388,22
11-9005 1,95,2023-10-30 07:03:27,13.938888,100.612388,22
11-9005 1,95,2023-10-30 07:04:27,13.936638,100.611,21
11-9005 1,95,2023-10-30 07:04:27,13.936638,100.611,21
11-9005 1,95,2023-10-30 07:05:12,13.934943,100.61011,6
11-9005 1,95,2023-10-30 07:05:12,13.934943,100.61011,6
11-9005 1,95,2023-10-30 07:06:12,13.933777,100.60936,11
11-9005 1,95,2023-10-30 07:06:12,13.933777,100.60936,11
11-9005 1,95,2023-10-30 07:07:12,13.931083,100.60786,31
11-9005 1,95,2023-10-30 07:07:27,13.930472,100.6075,0
11-9005 1,95,2023-10-30 07:07:27,13.930472,100.6075,0
11-9005 1,95,2023-10-30 07:08:27,13.92525,100.604638,60
11-9005 1,95,2023-10-30 07:08:27,13.92525,100.604638,60
11-9005 1,95,2023-10-30 07:09:12,13.921972,100.602777,0
11-9005 1,95,2023-10-30 07:09:12,13.921972,100.602777,0
11-9005 1,95,2023-10-30 07:09:57,13.920555,100.601943,3
11-9005 1,95,2023-10-30 07:10:27,13.91836,100.600693,51
11-9005 1,95,2023-10-30 07:10:27,13.91836,100.600693,51
11-9005 1,95,2023-10-30 07:11:27,13.914305,100.598417,0
11-9005 1,95,2023-10-30 07:11:27,13.914305,100.598417,0
11-9005 1,95,2023-10-30 07:11:57,13.91425,100.598388,1
11-9005 1,95,2023-10-30 07:12:27,13.912222,100.59725,48
11-9005 1,95,2023-10-30 07:12:42,13.910388,100.596193,63
11-9005 1,95,2023-10-30 07:12:42,13.910388,100.596193,63
11-9005 1,95,2023-10-30 07:12:57,13.908222,100.594972,63
11-9005 1,95,2023-10-30 07:12:57,13.908222,100.594972,63
11-9005 1,95,2023-10-30 07:14:42,13.898805,100.590083,12
